title,company,salary,location,link
R&D Software Engineer for Quantum Control,"Keysight Technologies, Inc.",163500.0,"Cambridge, MA","https://www.glassdoor.com/job-listing/rd-software-engineer-for-quantum-control-keysight-technologies-inc-JV_IC1154545_KO0,40_KE41,66.htm?jl=1009551774985"
Software Engineering Manager,Oneiro,183500.0,"Boston, MA","https://www.glassdoor.com/job-listing/software-engineering-manager-oneiro-JV_IC1154532_KO0,28_KE29,35.htm?jl=1007158863585"
"Senior iOS Software Engineer, Verily Me",Verily,179000.0,"Boston, MA","https://www.glassdoor.com/job-listing/senior-ios-software-engineer-verily-me-verily-JV_IC1154532_KO0,38_KE39,45.htm?jl=1009498485300"
"Manager, Software Development",SimpliSafe,174500.0,"Boston, MA","https://www.glassdoor.com/job-listing/manager-software-development-simplisafe-JV_IC1154532_KO0,28_KE29,39.htm?jl=1009535427384"
"Lead Software Engineer, Mobile",EF World Journeys,143500.0,"Cambridge, MA","https://www.glassdoor.com/job-listing/lead-software-engineer-mobile-ef-world-journeys-JV_IC1154545_KO0,29_KE30,47.htm?jl=1009542355277"
Machine Learning Engineer (Financial Scoring),Lendbuzz,160000.0,"Boston, MA","https://www.glassdoor.com/job-listing/machine-learning-engineer-financial-scoring-lendbuzz-JV_IC1154532_KO0,43_KE44,52.htm?jl=1009558949163"
Informatics Software Engineer,Rheos Medicines,124000.0,"Cambridge, MA","https://www.glassdoor.com/job-listing/informatics-software-engineer-rheos-medicines-JV_IC1154545_KO0,29_KE30,45.htm?jl=1006954978123"
Software Development Engineer in Test,"enLabel Global Services, Inc",123000.0,"Boston, MA","https://www.glassdoor.com/job-listing/software-development-engineer-in-test-enlabel-global-services-inc-JV_IC1154532_KO0,37_KE38,65.htm?jl=1008704790139"
Chief Engineer - Software,MORSE Corp,172500.0,"Cambridge, MA","https://www.glassdoor.com/job-listing/chief-engineer-software-morse-corp-JV_IC1154545_KO0,23_KE24,34.htm?jl=1009050796916"
Principal Quant Developer- QIS,Fidelity Investments,132000.0,"Boston, MA","https://www.glassdoor.com/job-listing/principal-quant-developer-qis-fidelity-investments-JV_IC1154532_KO0,29_KE30,50.htm?jl=1009265026554"
Senior Embedded Firmware Engineer/Massachusetts,Motion Recruitment,150000.0,"Boston, MA","https://www.glassdoor.com/job-listing/senior-embedded-firmware-engineer-massachusetts-motion-recruitment-JV_IC1154532_KO0,47_KE48,66.htm?jl=1009514050963"
Product Software Engineer - Sr. Software Engineer,Capgemini,127000.0,"Boston, MA","https://www.glassdoor.com/job-listing/product-software-engineer-sr-software-engineer-capgemini-JV_IC1154532_KO0,46_KE47,56.htm?jl=1009556146940"
"Software Developer II, MS C#, .net","enLabel Global Services, Inc",102000.0,"Boston, MA","https://www.glassdoor.com/job-listing/software-developer-ii-ms-c-net-enlabel-global-services-inc-JV_IC1154532_KO0,30_KE31,58.htm?jl=1008704790277"
DevOps Manager,Motion Recruitment,147500.0,"Boston, MA","https://www.glassdoor.com/job-listing/devops-manager-motion-recruitment-JV_IC1154532_KO0,14_KE15,33.htm?jl=1009540816172"
"Staff UX Engineer, Google Cloud Learning Platform",Google,,"Cambridge, MA","https://www.glassdoor.com/job-listing/staff-ux-engineer-google-cloud-learning-platform-google-JV_IC1154545_KO0,48_KE49,55.htm?jl=1009551890992"
IOS Engineer III,Chewy,,"Boston, MA","https://www.glassdoor.com/job-listing/ios-engineer-iii-chewy-JV_IC1154532_KO0,16_KE17,22.htm?jl=1009523987023"
APP Developer (Contract),Barton & Gray LLC,130000.0,"Boston, MA","https://www.glassdoor.com/job-listing/app-developer-contract-barton-gray-llc-JV_IC1154532_KO0,22_KE23,38.htm?jl=1009448522470"
Machine Learning Engineer,Arena BioWorks,136000.0,"Cambridge, MA","https://www.glassdoor.com/job-listing/machine-learning-engineer-arena-bioworks-JV_IC1154545_KO0,25_KE26,40.htm?jl=1009411469181"
Tech Lead - React Native,Photon,120000.0,"Boston, MA","https://www.glassdoor.com/job-listing/tech-lead-react-native-photon-JV_IC1154532_KO0,22_KE23,29.htm?jl=1008742627955"
Principal Software Engineer,Generate Biomedicines,176500.0,"Somerville, MA","https://www.glassdoor.com/job-listing/principal-software-engineer-generate-biomedicines-JV_IC1154685_KO0,27_KE28,49.htm?jl=1009482534870"
Java or C# with oAuth DDA / FDX API developer,CapB InfoteK,113500.0,"Boston, MA","https://www.glassdoor.com/job-listing/java-or-c-with-oauth-dda-fdx-api-developer-capb-infotek-JV_IC1154532_KO0,42_KE43,55.htm?jl=1006778961848"
Senior Oracle EPM Developer,Cervello Inc,98000.0,"Boston, MA","https://www.glassdoor.com/job-listing/senior-oracle-epm-developer-cervello-inc-JV_IC1154532_KO0,27_KE28,40.htm?jl=1009320718605"
Senior Software Engineer,Liberty Mutual,146000.0,"Boston, MA","https://www.glassdoor.com/job-listing/senior-software-engineer-liberty-mutual-JV_IC1154532_KO0,24_KE25,39.htm?jl=1009532298726"
Senior Software Engineer,Hi Marley,145500.0,"Boston, MA","https://www.glassdoor.com/job-listing/senior-software-engineer-hi-marley-JV_IC1154532_KO0,24_KE25,34.htm?jl=1009535195761"
"Manager, Software Development, FPDS",Amazon.com Services LLC,170000.0,"Boston, MA","https://www.glassdoor.com/job-listing/manager-software-development-fpds-amazon-com-services-llc-JV_IC1154532_KO0,33_KE34,57.htm?jl=1009487975131"
Software Developer,ERP SAVVY LLC,,"Boston, MA","https://www.glassdoor.com/job-listing/software-developer-erp-savvy-llc-JV_IC1154532_KO0,18_KE19,32.htm?jl=1009558889394"
Sr Software Engineer - DCT Team,SimpliSafe,182500.0,"Boston, MA","https://www.glassdoor.com/job-listing/sr-software-engineer-dct-team-simplisafe-JV_IC1154532_KO0,29_KE30,40.htm?jl=1009497048362"
Senior Software Engineer - Full Stack,Veeva Systems,190000.0,"Boston, MA","https://www.glassdoor.com/job-listing/senior-software-engineer-full-stack-veeva-systems-JV_IC1154532_KO0,35_KE36,49.htm?jl=1007769265400"
.Net Developer,Advanced technology Group Inc,106500.0,"Boston, MA","https://www.glassdoor.com/job-listing/net-developer-advanced-technology-group-inc-JV_IC1154532_KO0,13_KE14,43.htm?jl=1008402747123"
Senior Software Engineer,SimpliSafe,166500.0,"Boston, MA","https://www.glassdoor.com/job-listing/senior-software-engineer-simplisafe-JV_IC1154532_KO0,24_KE25,35.htm?jl=1009551352013"
Principal Product Software Engineer - Service Delivery Executive,Capgemini,179500.0,"Boston, MA","https://www.glassdoor.com/job-listing/principal-product-software-engineer-service-delivery-executive-capgemini-JV_IC1154532_KO0,62_KE63,72.htm?jl=1009554628178"
Senior DevOps Engineer,Cisco Systems,,"Boston, MA","https://www.glassdoor.com/job-listing/senior-devops-engineer-cisco-systems-JV_IC1154532_KO0,22_KE23,36.htm?jl=1009553304002"
"Senior Software Engineer - AI, Artificial General Intelligence | Inference Engines",Amazon.com Services LLC,206500.0,"Boston, MA","https://www.glassdoor.com/job-listing/senior-software-engineer-ai-artificial-general-intelligence-inference-engines-amazon-com-services-llc-JV_IC1154532_KO0,77_KE78,101.htm?jl=1009510741947"
Senior Machine Learning Engineer I,Broad Institute,136000.0,"Cambridge, MA","https://www.glassdoor.com/job-listing/senior-machine-learning-engineer-i-broad-institute-JV_IC1154545_KO0,34_KE35,50.htm?jl=1009483725874"
Senior Producer,CD PROJEKT RED,113500.0,"Boston, MA","https://www.glassdoor.com/job-listing/senior-producer-cd-projekt-red-JV_IC1154532_KO0,15_KE16,30.htm?jl=1009504084256"
Motion Planning Engineer,Anduril Industries,195000.0,"Boston, MA","https://www.glassdoor.com/job-listing/motion-planning-engineer-anduril-industries-JV_IC1154532_KO0,24_KE25,43.htm?jl=1009551656812"
"AIML - Software Engineer, ML Platform & Technology",Apple,,"Cambridge, MA","https://www.glassdoor.com/job-listing/aiml-software-engineer-ml-platform-technology-apple-JV_IC1154545_KO0,45_KE46,51.htm?jl=1009535142122"
Senior Software Engineer,Kytopen,141500.0,"Cambridge, MA","https://www.glassdoor.com/job-listing/senior-software-engineer-kytopen-JV_IC1154545_KO0,24_KE25,32.htm?jl=1009400173978"
Python Engineer (Top Secret Clearance),Better Talent Advisors,215000.0,"Boston, MA","https://www.glassdoor.com/job-listing/python-engineer-top-secret-clearance-better-talent-advisors-JV_IC1154532_KO0,36_KE37,59.htm?jl=1008825953276"
Product Engineer,Takeda Pharmaceutical,101500.0,"Boston, MA","https://www.glassdoor.com/job-listing/product-engineer-takeda-pharmaceutical-JV_IC1154532_KO0,16_KE17,38.htm?jl=1009550891743"
"Software Engineer I (Backend, Business Systems)",WHOOP,126000.0,"Boston, MA","https://www.glassdoor.com/job-listing/software-engineer-i-backend-business-systems-whoop-JV_IC1154532_KO0,44_KE45,50.htm?jl=1009497097209"
"Senior Software Engineer, Pricing",CarGurus,160000.0,"Boston, MA","https://www.glassdoor.com/job-listing/senior-software-engineer-pricing-cargurus-JV_IC1154532_KO0,32_KE33,41.htm?jl=1009554526720"
"Senior Software Engineer, athenaCollector – Intelligent Automation",Athenahealth,147500.0,"Boston, MA","https://www.glassdoor.com/job-listing/senior-software-engineer-athenacollector-intelligent-automation-athenahealth-JV_IC1154532_KO0,63_KE64,76.htm?jl=1009538394795"
Clinical SAS programmer,Katalyst Healthcares & Life Sciences,136000.0,"Boston, MA","https://www.glassdoor.com/job-listing/clinical-sas-programmer-katalyst-healthcares-life-sciences-JV_IC1154532_KO0,23_KE24,58.htm?jl=1009474858222"
Full Stack Engineer,RA Ventures,,"Boston, MA","https://www.glassdoor.com/job-listing/full-stack-engineer-ra-ventures-JV_IC1154532_KO0,19_KE20,31.htm?jl=1009554938248"
"Staff Software Engineer, Platform","Vivint, Inc.",199500.0,"Boston, MA","https://www.glassdoor.com/job-listing/staff-software-engineer-platform-vivint-inc-JV_IC1154532_KO0,32_KE33,43.htm?jl=1009543418016"
"Senior Software Engineer (Backend, Growth)",WHOOP,139500.0,"Boston, MA","https://www.glassdoor.com/job-listing/senior-software-engineer-backend-growth-whoop-JV_IC1154532_KO0,39_KE40,45.htm?jl=1009407749874"
"Staff Software Engineer, Embedded Applications (R2655)",SHIELD AI,208000.0,"Boston, MA","https://www.glassdoor.com/job-listing/staff-software-engineer-embedded-applications-r2655-shield-ai-JV_IC1154532_KO0,51_KE52,61.htm?jl=1009150893333"
"JavaScript Developer with Restful JSON APIs & Python - C72164 6.5 Boston, MA",CapB InfoteK,122000.0,"Boston, MA","https://www.glassdoor.com/job-listing/javascript-developer-with-restful-json-apis-python-c72164-65-boston-ma-capb-infotek-JV_IC1154532_KO0,70_KE71,83.htm?jl=1006938660649"
"Senior Software Engineer, Observability",Roku,211500.0,"Boston, MA","https://www.glassdoor.com/job-listing/senior-software-engineer-observability-roku-JV_IC1154532_KO0,38_KE39,43.htm?jl=1009400989774"
Principal Software Engineer and Technical Lead,AtScale,,"Boston, MA","https://www.glassdoor.com/job-listing/principal-software-engineer-and-technical-lead-atscale-JV_IC1154532_KO0,46_KE47,54.htm?jl=1009493147378"
Senior DevOps Engineer - Observability,EvolutionIQ,190000.0,"Boston, MA","https://www.glassdoor.com/job-listing/senior-devops-engineer-observability-evolutioniq-JV_IC1154532_KO0,36_KE37,48.htm?jl=1009529713652"
Senior Software developer,Raytheon Technologies Corporate Headquarters,120000.0,"Cambridge, MA","https://www.glassdoor.com/job-listing/senior-software-developer-raytheon-technologies-corporate-headquarters-JV_IC1154545_KO0,25_KE26,70.htm?jl=1009528926678"
PRINCIPAL DEVELOPER,LiquidX,148500.0,"Boston, MA","https://www.glassdoor.com/job-listing/principal-developer-liquidx-JV_IC1154532_KO0,19_KE20,27.htm?jl=1009472936420"
Staff Software Engineer,Pison Technology,175000.0,"Boston, MA","https://www.glassdoor.com/job-listing/staff-software-engineer-pison-technology-JV_IC1154532_KO0,23_KE24,40.htm?jl=1009515492640"
Senior IS Programmer Analyst Pharmacoepidemiology,Brigham & Women's Hospital(BWH),,"Boston, MA","https://www.glassdoor.com/job-listing/senior-is-programmer-analyst-pharmacoepidemiology-brigham-women-s-hospital-bwh-JV_IC1154532_KO0,49_KE50,78.htm?jl=1009534087342"
"Senior Machine Learning Engineer , AGI Structured Information Retrieval",Amazon.com Services LLC,163500.0,"Boston, MA","https://www.glassdoor.com/job-listing/senior-machine-learning-engineer-agi-structured-information-retrieval-amazon-com-services-llc-JV_IC1154532_KO0,69_KE70,93.htm?jl=1009529661488"
Software Engineering Manager,Plymouth Rock Assurance,171000.0,"Boston, MA","https://www.glassdoor.com/job-listing/software-engineering-manager-plymouth-rock-assurance-JV_IC1154532_KO0,28_KE29,52.htm?jl=1009550104778"
"Data Innovations IS Programmer/ Analyst II, Dept. of Surgery, Per Diem",Brigham & Women's Hospital(BWH),,"Boston, MA","https://www.glassdoor.com/job-listing/data-innovations-is-programmer-analyst-ii-dept-of-surgery-per-diem-brigham-women-s-hospital-bwh-JV_IC1154532_KO0,66_KE67,95.htm?jl=1009508890347"
Software Engineer: LabVIEW Development Engineer,Nanobiosym,136500.0,"Cambridge, MA","https://www.glassdoor.com/job-listing/software-engineer-labview-development-engineer-nanobiosym-JV_IC1154545_KO0,46_KE47,57.htm?jl=1008177193176"
"Site Reliability Engineer, Edge Services",ByteDance,97500.0,"Boston, MA","https://www.glassdoor.com/job-listing/site-reliability-engineer-edge-services-bytedance-JV_IC1154532_KO0,39_KE40,49.htm?jl=1009474875168"
Senior/Staff Software Engineer - Machine Learning,Zoox,257500.0,"Boston, MA","https://www.glassdoor.com/job-listing/senior-staff-software-engineer-machine-learning-zoox-JV_IC1154532_KO0,47_KE48,52.htm?jl=1009338918213"
Principal Software Engineer,Grand Circle LLC,182000.0,"Boston, MA","https://www.glassdoor.com/job-listing/principal-software-engineer-grand-circle-llc-JV_IC1154532_KO0,27_KE28,44.htm?jl=1009543400051"
Java Developer,Sureminds Solutions LLC,125000.0,"Boston, MA","https://www.glassdoor.com/job-listing/java-developer-sureminds-solutions-llc-JV_IC1154532_KO0,14_KE15,38.htm?jl=1009551065503"
Principal Software Engineer,PTC Inc.,166000.0,"Boston, MA","https://www.glassdoor.com/job-listing/principal-software-engineer-ptc-inc-JV_IC1154532_KO0,27_KE28,35.htm?jl=1009411970079"
Principal UI Engineer (Angular),Motion Recruitment,160000.0,"Boston, MA","https://www.glassdoor.com/job-listing/principal-ui-engineer-angular-motion-recruitment-JV_IC1154532_KO0,29_KE30,48.htm?jl=1009514050968"
UI/UX Developer,Amazee Global Ventures Inc,119600.0,"Boston, MA","https://www.glassdoor.com/job-listing/ui-ux-developer-amazee-global-ventures-inc-JV_IC1154532_KO0,15_KE16,42.htm?jl=1009558321055"
Senior Java Engineer - Robotic Simulation,Motion Recruitment,135000.0,"Boston, MA","https://www.glassdoor.com/job-listing/senior-java-engineer-robotic-simulation-motion-recruitment-JV_IC1154532_KO0,39_KE40,58.htm?jl=1009554779953"
Senior DevOps Systems Engineer II,Mass General Brigham,,"Somerville, MA","https://www.glassdoor.com/job-listing/senior-devops-systems-engineer-ii-mass-general-brigham-JV_IC1154685_KO0,33_KE34,54.htm?jl=1009526774492"
Android Developer,Neurable,94500.0,"Boston, MA","https://www.glassdoor.com/job-listing/android-developer-neurable-JV_IC1154532_KO0,17_KE18,26.htm?jl=1009554911716"
Senior Automation Engineer I,Generate Biomedicines,117500.0,"Somerville, MA","https://www.glassdoor.com/job-listing/senior-automation-engineer-i-generate-biomedicines-JV_IC1154685_KO0,28_KE29,50.htm?jl=1009526150908"
Embedded Systems Developer,DAG Consulting,99500.0,"Boston, MA","https://www.glassdoor.com/job-listing/embedded-systems-developer-dag-consulting-JV_IC1154532_KO0,26_KE27,41.htm?jl=1005803481531"
Electrical IoT Embedded C Developer,Motion Recruitment,117500.0,"Boston, MA","https://www.glassdoor.com/job-listing/electrical-iot-embedded-c-developer-motion-recruitment-JV_IC1154532_KO0,35_KE36,54.htm?jl=1009523337478"
"AIML - Machine Learning Engineer, Siri and Information Intelligence",Apple,201500.0,"Cambridge, MA","https://www.glassdoor.com/job-listing/aiml-machine-learning-engineer-siri-and-information-intelligence-apple-JV_IC1154545_KO0,64_KE65,70.htm?jl=1009521917844"
"Machine Learning Engineer, Generative AI",Amazon.com Services LLC,143000.0,"Boston, MA","https://www.glassdoor.com/job-listing/machine-learning-engineer-generative-ai-amazon-com-services-llc-JV_IC1154532_KO0,39_KE40,63.htm?jl=1009532320242"
SDR SW Test and Automation Engineer,Comcentric Inc.,,"Boston, MA","https://www.glassdoor.com/job-listing/sdr-sw-test-and-automation-engineer-comcentric-inc-JV_IC1154532_KO0,35_KE36,50.htm?jl=1009513930704"
Full Stack Developer - AWS,"CGI Group, Inc.",164500.0,"Boston, MA","https://www.glassdoor.com/job-listing/full-stack-developer-aws-cgi-group-inc-JV_IC1154532_KO0,24_KE25,38.htm?jl=1009527166009"
Principal Statistical programmer,Katalyst Healthcares & Life Sciences,167000.0,"Cambridge, MA","https://www.glassdoor.com/job-listing/principal-statistical-programmer-katalyst-healthcares-life-sciences-JV_IC1154545_KO0,32_KE33,67.htm?jl=1009504113045"
"Sr Software Engineer/Program Manager - Automation (Open to Boston, Atlanta, Beaverton location)",Nike,154500.0,"Boston, MA","https://www.glassdoor.com/job-listing/sr-software-engineer-program-manager-automation-open-to-boston-atlanta-beaverton-location-nike-JV_IC1154532_KO0,89_KE90,94.htm?jl=1009525855950"
"PhD Software Engineer, Early Career, AI/Machine Learning, 2025 Start, MSCA",Google,,"Cambridge, MA","https://www.glassdoor.com/job-listing/phd-software-engineer-early-career-ai-machine-learning-2025-start-msca-google-JV_IC1154545_KO0,70_KE71,77.htm?jl=1009536875671"
"Senior Software Engineer II, Gameplay Systems – World of Warcraft - Boston, MA",Blizzard Entertainment,173500.0,"Boston, MA","https://www.glassdoor.com/job-listing/senior-software-engineer-ii-gameplay-systems-world-of-warcraft-boston-ma-blizzard-entertainment-JV_IC1154532_KO0,72_KE73,95.htm?jl=1009454489681"
Senior Intelligent Automation Engineer,Blue Cross Blue Shield of Massachusetts,149000.0,"Boston, MA","https://www.glassdoor.com/job-listing/senior-intelligent-automation-engineer-blue-cross-blue-shield-of-massachusetts-JV_IC1154532_KO0,38_KE39,78.htm?jl=1009366340126"
Sr. Software Engineer - Internet of Things (IoT),Bosch Group,,"Watertown, MA","https://www.glassdoor.com/job-listing/sr-software-engineer-internet-of-things-iot-bosch-group-JV_IC1154705_KO0,43_KE44,55.htm?jl=1009491140263"
Radio Frequency Engineer - Product Lead for Simulation Software,Flexcompute Inc.,109500.0,"Boston, MA","https://www.glassdoor.com/job-listing/radio-frequency-engineer-product-lead-for-simulation-software-flexcompute-inc-JV_IC1154532_KO0,61_KE62,77.htm?jl=1009476547139"
IS Programmer/Analyst II Per Diem BWH Rheumatology,Brigham & Women's Hospital(BWH),,"Boston, MA","https://www.glassdoor.com/job-listing/is-programmer-analyst-ii-per-diem-bwh-rheumatology-brigham-women-s-hospital-bwh-JV_IC1154532_KO0,50_KE51,79.htm?jl=1009525212022"
"Distinguished Software Engineer, Detection & Response",Rapid7,190500.0,"Boston, MA","https://www.glassdoor.com/job-listing/distinguished-software-engineer-detection-response-rapid7-JV_IC1154532_KO0,50_KE51,57.htm?jl=1009524714803"
Producer,CD PROJEKT RED,72000.0,"Boston, MA","https://www.glassdoor.com/job-listing/producer-cd-projekt-red-JV_IC1154532_KO0,8_KE9,23.htm?jl=1009504080467"
Resilient & Fault Tolerant Embedded Software Engineer,Draper,127500.0,"Cambridge, MA","https://www.glassdoor.com/job-listing/resilient-fault-tolerant-embedded-software-engineer-draper-JV_IC1154545_KO0,51_KE52,58.htm?jl=1009365895904"
Software Development Engineer in Test,Pickle Robot Company,128000.0,"Cambridge, MA","https://www.glassdoor.com/job-listing/software-development-engineer-in-test-pickle-robot-company-JV_IC1154545_KO0,37_KE38,58.htm?jl=1009535510436"
"Principal Software Engineer, Devops",Broad Institute,171000.0,"Cambridge, MA","https://www.glassdoor.com/job-listing/principal-software-engineer-devops-broad-institute-JV_IC1154545_KO0,34_KE35,50.htm?jl=1009545155732"
Sr. Kofax Developer (RPA Developer) :: Remote,CEDENT,99500.0,"Boston, MA","https://www.glassdoor.com/job-listing/sr-kofax-developer-rpa-developer-remote-cedent-JV_IC1154532_KO0,39_KE40,46.htm?jl=1009348596411"
Senior Software Engineer,"Volta Labs, Inc.",143000.0,"Boston, MA","https://www.glassdoor.com/job-listing/senior-software-engineer-volta-labs-inc-JV_IC1154532_KO0,24_KE25,39.htm?jl=1009437671429"
Senior Software Engineer - Full Stack,Harvard University,,"Cambridge, MA","https://www.glassdoor.com/job-listing/senior-software-engineer-full-stack-harvard-university-JV_IC1154545_KO0,35_KE36,54.htm?jl=1009533638035"
Software Engineer (embedded C++),Capgemini,,"Boston, MA","https://www.glassdoor.com/job-listing/software-engineer-embedded-c-capgemini-JV_IC1154532_KO0,28_KE29,38.htm?jl=1009513917952"
Principal Software Engineer,DAG Consulting,175000.0,"Boston, MA","https://www.glassdoor.com/job-listing/principal-software-engineer-dag-consulting-JV_IC1154532_KO0,27_KE28,42.htm?jl=1005803481526"
Cloud Engineer,VMC Soft Technologies,,"Boston, MA","https://www.glassdoor.com/job-listing/cloud-engineer-vmc-soft-technologies-JV_IC1154532_KO0,14_KE15,36.htm?jl=1009137725510"
Trade Compliance Senior Full Stack Engineer,Arrowstreet Capital,100000.0,"Boston, MA","https://www.glassdoor.com/job-listing/trade-compliance-senior-full-stack-engineer-arrowstreet-capital-JV_IC1154532_KO0,43_KE44,63.htm?jl=1009504431690"
Senior Software Engineer (Device42),Freshworks,177500.0,"Boston, MA","https://www.glassdoor.com/job-listing/senior-software-engineer-device42-freshworks-JV_IC1154532_KO0,33_KE34,44.htm?jl=1009555833903"
Senior Java Developer,Janeiro Digital,115000.0,"Boston, MA","https://www.glassdoor.com/job-listing/senior-java-developer-janeiro-digital-JV_IC1154532_KO0,21_KE22,37.htm?jl=1005877024883"
.Net Full Stack Developer,Tek Ninjas,93500.0,"Chelsea, MA","https://www.glassdoor.com/job-listing/net-full-stack-developer-tek-ninjas-JV_IC1154551_KO0,24_KE25,35.htm?jl=1009416202096"
Senior Software Engineer -,General Radar Corp.,167000.0,"Boston, MA","https://www.glassdoor.com/job-listing/senior-software-engineer-general-radar-corp-JV_IC1154532_KO0,24_KE25,43.htm?jl=1009124418289"
"Software Development Manager, High Performance Computing","Amazon Development Center U.S., Inc.",172500.0,"Boston, MA","https://www.glassdoor.com/job-listing/software-development-manager-high-performance-computing-amazon-development-center-us-inc-JV_IC1154532_KO0,55_KE56,88.htm?jl=1009474790573"
Senior Software Engineer,Accenture,,"Boston, MA","https://www.glassdoor.com/job-listing/senior-software-engineer-accenture-JV_IC1154532_KO0,24_KE25,34.htm?jl=1009555094519"
Senior Mainframe Developer,Cognizant,68500.0,"Boston, MA","https://www.glassdoor.com/job-listing/senior-mainframe-developer-cognizant-JV_IC1154532_KO0,26_KE27,36.htm?jl=1009541009150"
Global Category Leader - Embedded Software,Aptiv plc,114500.0,"Boston, MA","https://www.glassdoor.com/job-listing/global-category-leader-embedded-software-aptiv-plc-JV_IC1154532_KO0,40_KE41,50.htm?jl=1009535340897"
Salesforce EUC Developer Specialist - Resources,Accenture,,"Boston, MA","https://www.glassdoor.com/job-listing/salesforce-euc-developer-specialist-resources-accenture-JV_IC1154532_KO0,45_KE46,55.htm?jl=1009454675904"
Senior Software Engineer - Tracking & Estimation,Anduril Industries,195000.0,"Boston, MA","https://www.glassdoor.com/job-listing/senior-software-engineer-tracking-estimation-anduril-industries-JV_IC1154532_KO0,44_KE45,63.htm?jl=1009551656891"
Director of Embedded Systems Engineering,Cambridge Mobile Telematics,172500.0,"Cambridge, MA","https://www.glassdoor.com/job-listing/director-of-embedded-systems-engineering-cambridge-mobile-telematics-JV_IC1154545_KO0,40_KE41,68.htm?jl=1009479093229"
Senior Python Developer,IMMERSIVE GAZE,120000.0,"Boston, MA","https://www.glassdoor.com/job-listing/senior-python-developer-immersive-gaze-JV_IC1154532_KO0,23_KE24,38.htm?jl=1005879573998"
Clinical Statistical Programmer III,Katalyst Healthcares & Life Sciences,118000.0,"Boston, MA","https://www.glassdoor.com/job-listing/clinical-statistical-programmer-iii-katalyst-healthcares-life-sciences-JV_IC1154532_KO0,35_KE36,70.htm?jl=1009487620933"
Engineer: Embedded Firmware Engineer,Nanobiosym,111000.0,"Cambridge, MA","https://www.glassdoor.com/job-listing/engineer-embedded-firmware-engineer-nanobiosym-JV_IC1154545_KO0,35_KE36,46.htm?jl=1007215000523"
Senior/Staff Perception Machine Learning Engineer - 3D Tracking,Zoox,241500.0,"Boston, MA","https://www.glassdoor.com/job-listing/senior-staff-perception-machine-learning-engineer-3d-tracking-zoox-JV_IC1154532_KO0,61_KE62,66.htm?jl=1009338917701"
Machine Learning Engineer,Tagup,112500.0,"Boston, MA","https://www.glassdoor.com/job-listing/machine-learning-engineer-tagup-JV_IC1154532_KO0,25_KE26,31.htm?jl=1009432782366"
Machine Learning Engineer III,Chewy,156500.0,"Boston, MA","https://www.glassdoor.com/job-listing/machine-learning-engineer-iii-chewy-JV_IC1154532_KO0,29_KE30,35.htm?jl=1009503465183"
"Developer, Worksite Technology",MASSMUTUAL,163000.0,"Boston, MA","https://www.glassdoor.com/job-listing/developer-worksite-technology-massmutual-JV_IC1154532_KO0,29_KE30,40.htm?jl=1009481812799"
Customer Communications Technology Sr. Genesys Engineer,Deloitte,108500.0,"Boston, MA","https://www.glassdoor.com/job-listing/customer-communications-technology-sr-genesys-engineer-deloitte-JV_IC1154532_KO0,54_KE55,63.htm?jl=1009446366571"
"Senior Specialist, Full Stack Developer",KPMG,112000.0,"Boston, MA","https://www.glassdoor.com/job-listing/senior-specialist-full-stack-developer-kpmg-JV_IC1154532_KO0,38_KE39,43.htm?jl=1009468139008"
"Senior Java/Spring Boot Developer - Insurance, Boston Local",Motion Recruitment,125000.0,"Boston, MA","https://www.glassdoor.com/job-listing/senior-java-spring-boot-developer-insurance-boston-local-motion-recruitment-JV_IC1154532_KO0,56_KE57,75.htm?jl=1009524524128"
"JAVA Developer with Spring Boot Framework, APIs and SOAP - C60131 6.6 Boston, MA",CapB InfoteK,137280.0,"Boston, MA","https://www.glassdoor.com/job-listing/java-developer-with-spring-boot-framework-apis-and-soap-c60131-66-boston-ma-capb-infotek-JV_IC1154532_KO0,75_KE76,88.htm?jl=1006829615356"
.Principal Backend Engineer - Immutably™,Context Labs,188000.0,"Cambridge, MA","https://www.glassdoor.com/job-listing/principal-backend-engineer-immutably-context-labs-JV_IC1154545_KO0,36_KE37,49.htm?jl=1009300545958"
Developer,PTYTECH LLC,110240.0,"Boston, MA","https://www.glassdoor.com/job-listing/developer-ptytech-llc-JV_IC1154532_KO0,9_KE10,21.htm?jl=1007166321370"
Senior Software Engineer,Apryse,115000.0,"Boston, MA","https://www.glassdoor.com/job-listing/senior-software-engineer-apryse-JV_IC1154532_KO0,24_KE25,31.htm?jl=1009502178965"
"Senior Manager, Software Engineering",SimpliSafe,,"Boston, MA","https://www.glassdoor.com/job-listing/senior-manager-software-engineering-simplisafe-JV_IC1154532_KO0,35_KE36,46.htm?jl=1009540442917"
Staff Software Engineer (Python / AI + ML SaaS),EvolutionIQ,177500.0,"Boston, MA","https://www.glassdoor.com/job-listing/staff-software-engineer-python-ai-ml-saas-evolutioniq-JV_IC1154532_KO0,41_KE42,53.htm?jl=1009517009699"
SR DSP SOFTWARE ENGINEER / C++ LINUX OS,SCOTT L. PAGE & Associates,170000.0,"Boston, MA","https://www.glassdoor.com/job-listing/sr-dsp-software-engineer-c-linux-os-scott-l-page-associates-JV_IC1154532_KO0,35_KE36,59.htm?jl=1006601049680"
